SPNAMES_jetz;SPNAMES_merge_jetz-birdlife;SPNAMES_birdlife;SPENG_jetz;SPENG_birdlife;Order;MIG_strategy;DIST_QUALI;DIST_QUANTI_MIGONLY;DIST_QUANTI_ALLSP;LENGTH_BREEDINGA;BodyMass;Diet.Inv;Diet.Vend;Diet.Vect;Diet.Vfish;Diet.Vunk;Diet.Scav;Diet.Fruit;Diet.Nect;Diet.Seed;Diet.PlantO;Diet.5Cat;Diet_breadth;ForStrat.watbelowsurf;ForStrat.wataroundsurf;ForStrat.ground;ForStrat.understory;ForStrat.midhigh;ForStrat.canopy;ForStrat.aerial;For_breadth
Serinus_capistratus;Serinus_capistratus;Serinus_capistratus;Black-faced-Canary;Black-faced-Canary;PASSERIFORMES;1_resident;1_resident;0;300.943626929717;2345;15.37;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;50;50;0;0;0;2
Serinus_citrinelloides;Serinus_citrinelloides;Serinus_citrinelloides;Abyssinian-Citril;African-Citril;PASSERIFORMES;1_resident;1_resident;0;221.245067189787;1924;12.99;10;0;0;0;0;0;10;0;60;20;PlantSeed;4;0;0;50;50;0;0;0;2
Serinus_citrinipectus;Serinus_citrinipectus;Serinus_citrinipectus;Lemon-breasted-Seedeater;Lemon-breasted-Canary;PASSERIFORMES;1_resident;1_resident;0;137.649610103509;289;11.2;10;0;0;0;0;0;0;0;70;20;PlantSeed;3;0;0;100;0;0;0;0;1
Serinus_donaldsoni;Serinus_donaldsoni;Serinus_donaldsoni;Ethiopian-Grosbeak-canary;Northern-Grosbeak-canary;PASSERIFORMES;1_resident;1_resident;0;248.32038830924;2043;24;0;0;0;0;0;0;20;0;80;0;PlantSeed;2;0;0;50;0;50;0;0;2
Serinus_dorsostriatus;Serinus_dorsostriatus;Serinus_dorsostriatus;White-bellied-Canary;White-bellied-Canary;PASSERIFORMES;1_resident;1_resident;0;315.496406829295;3001;15.13;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;60;40;0;0;0;2
Serinus_estherae;Serinus_estherae;Serinus_estherae;Mountain-Serin;Mountain-Serin;PASSERIFORMES;1_resident;1_resident;0;107.635987175618;254;15.37;0;0;0;0;0;0;50;0;50;0;Omnivore;2;0;0;100;0;0;0;0;1
Serinus_flavigula;Serinus_flavigula;Serinus_flavigula;Yellow-throated-Seedeater;Yellow-throated-Seedeater;PASSERIFORMES;1_resident;1_resident;0;18.4338472121482;21;15.37;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;80;20;0;0;0;2
Serinus_flaviventris;Serinus_flaviventris;Serinus_flaviventris;Yellow-Canary;Yellow-Canary;PASSERIFORMES;1_resident;1_resident;0;359.240100085385;6371;16.2;20;0;0;0;0;0;0;0;40;40;PlantSeed;3;0;0;80;20;0;0;0;2
Serinus_flavivertex;Serinus_flavivertex;Serinus_flavivertex;Yellow-crowned-Canary;Yellow-crowned-Canary;PASSERIFORMES;1_resident;1_resident;0;335.329512845727;1422;14;20;0;0;0;0;0;0;0;80;0;PlantSeed;2;0;0;50;50;0;0;0;2
Serinus_frontalis;Serinus_frontalis;Serinus_citrinelloides;Yellow-browed-Citril;African-Citril;PASSERIFORMES;1_resident;1_resident;0;203.566869482166;1525;12.3;10;0;0;0;0;0;10;0;60;20;PlantSeed;4;0;0;50;50;0;0;0;2
Serinus_gularis;Serinus_gularis;Serinus_gularis;Streaky-headed-Seedeater;Streaky-headed-Seedeater;PASSERIFORMES;1_resident;1_resident;0;609.721365002695;10448;16;20;0;0;0;0;0;20;0;20;40;PlantSeed;4;0;0;33;33;33;0;0;3
Serinus_hypostictus;Serinus_hypostictus;Serinus_citrinelloides;Grey-faced-Citril;African-Citril;PASSERIFORMES;1_resident;1_resident;0;198.528885037205;719;13;10;0;0;0;0;0;10;0;60;20;PlantSeed;4;0;0;50;50;0;0;0;2
Serinus_koliensis;Serinus_koliensis;Serinus_koliensis;Papyrus-Canary;Papyrus-Canary;PASSERIFORMES;1_resident;1_resident;0;94.576489367897;303;13.6;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;0;50;50;0;0;2
Serinus_leucopterus;Serinus_leucopterus;Serinus_leucopterus;Protea-Canary;Protea-Canary;PASSERIFORMES;1_resident;1_resident;0;85.5535605293212;373;22.1;10;0;0;0;0;0;20;0;30;40;PlantSeed;4;0;0;50;50;0;0;0;2
Serinus_leucopygius;Serinus_leucopygius;Serinus_leucopygius;White-rumped-Seedeater;White-rumped-Seedeater;PASSERIFORMES;1_resident;1_resident;0;536.031233544236;9914;10.8;0;0;0;0;0;0;0;0;80;20;PlantSeed;2;0;0;80;20;0;0;0;2
Serinus_melanochrous;Serinus_melanochrous;Serinus_melanochrous;Kipengere-Seedeater;Kipengere-Seedeater;PASSERIFORMES;1_resident;1_resident;0;66.1556279895442;170;15.37;0;0;0;0;0;0;20;0;80;0;PlantSeed;2;0;0;33;33;33;0;0;3
Serinus_menachensis;Serinus_menachensis;Serinus_menachensis;Yemen-Serin;Yemen-Serin;PASSERIFORMES;1_resident;1_resident;0;91.3932830412351;272;15.37;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;50;50;0;0;0;2
Serinus_mennelli;Serinus_mennelli;Serinus_mennelli;Black-eared-Seedeater;Black-eared-Seedeater;PASSERIFORMES;1_resident;1_resident;0;331.261558340373;5015;15.39;10;0;0;0;0;0;10;20;20;40;PlantSeed;5;0;0;20;0;80;0;0;2
Serinus_mozambicus;Serinus_mozambicus;Serinus_mozambicus;Yellow-fronted-Canary;Yellow-fronted-Canary;PASSERIFORMES;1_resident;1_resident;0;953.863660241588;30785;11.87;10;0;0;0;0;0;0;0;50;40;PlantSeed;3;0;0;50;0;50;0;0;2
Serinus_nigriceps;Serinus_nigriceps;Serinus_nigriceps;Ethiopian-Siskin;Ethiopian-Siskin;PASSERIFORMES;1_resident;1_resident;0;123.62976914735;519;15.37;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;100;0;0;0;0;1
Serinus_pusillus;Serinus_pusillus;Serinus_pusillus;Fire-fronted-Serin;Red-fronted-Serin;PASSERIFORMES;1_resident;1_resident;0;565.486790426181;8468;11.54;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;100;0;0;0;0;1
Serinus_reichardi;Serinus_reichardi;Serinus_reichardi;Reichards-Seedeater;Reichards-Seedeater;PASSERIFORMES;1_resident;1_resident;0;317.626426570826;2674;15.42;20;0;0;0;0;0;0;0;80;0;PlantSeed;2;0;0;30;30;20;20;0;4
Serinus_rothschildi;Serinus_rothschildi;Serinus_rothschildi;Olive-rumped-Serin;Arabian-Serin;PASSERIFORMES;1_resident;1_resident;0;112.073620022468;442;14;10;0;0;0;0;0;0;0;70;20;PlantSeed;3;0;0;50;50;0;0;0;2
Serinus_rufobrunneus;Serinus_rufobrunneus;Serinus_rufobrunneus;Principe-Seedeater;Principe-Seedeater;PASSERIFORMES;1_resident;1_resident;0;18.4291761791151;12;25.9;10;0;0;0;0;0;30;0;30;30;PlantSeed;4;0;0;0;60;40;0;0;2
Serinus_scotops;Serinus_scotops;Serinus_scotops;Forest-Canary;Forest-Canary;PASSERIFORMES;1_resident;1_resident;0;169.183178001101;850;14.2;0;0;0;0;0;0;30;0;30;40;PlantSeed;3;0;0;50;0;50;0;0;2
Serinus_serinus;Serinus_serinus;Serinus_serinus;European-Serin;European-Serin;PASSERIFORMES;2_partial_migrant;2_short;996.874571376671;996.874571376671;21456;11.2;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;60;40;0;0;0;2
Serinus_striolatus;Serinus_striolatus;Serinus_striolatus;Streaky-Seedeater;Streaky-Seedeater;PASSERIFORMES;1_resident;1_resident;0;315.485964894264;3013;22.4;30;0;0;0;0;0;30;0;40;0;Omnivore;3;0;0;50;50;0;0;0;2
Serinus_sulphuratus;Serinus_sulphuratus;Serinus_sulphuratus;Brimstone-Canary;Brimstone-Canary;PASSERIFORMES;1_resident;1_resident;0;515.440187050792;7166;27.9;10;0;0;0;0;0;10;0;60;20;PlantSeed;4;0;0;33;33;33;0;0;3
Serinus_symonsi;Serinus_symonsi;Pseudochloroptila_symonsi;Drakensberg-Siskin;Drakensberg-Siskin;PASSERIFORMES;1_resident;1_resident;0;55.4225924379308;161;15.8;30;0;0;0;0;0;0;0;40;30;PlantSeed;3;0;0;100;0;0;0;0;1
Serinus_syriacus;Serinus_syriacus;Serinus_syriacus;Syrian-Serin;Syrian-Serin;PASSERIFORMES;3_strict_migrant;2_short;171.775748946151;171.775748946151;54;11.7;30;0;0;0;0;0;0;0;70;0;PlantSeed;2;0;0;33;33;33;0;0;3
Serinus_thibetanus;Serinus_thibetanus;Carduelis_thibetana;Tibetan-Serin;Tibetan-Siskin;PASSERIFORMES;2_partial_migrant;2_short;391.001520032449;391.001520032449;2360;10.48;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;20;0;0;80;0;2
Serinus_totta;Serinus_totta;Pseudochloroptila_totta;Cape-Siskin;Cape-Siskin;PASSERIFORMES;1_resident;1_resident;0;92.22169965054;384;13.4;20;0;0;0;0;0;0;0;30;50;PlantSeed;3;0;0;50;50;0;0;0;2
Serinus_tristriatus;Serinus_tristriatus;Serinus_tristriatus;Brown-rumped-Seedeater;Brown-rumped-Seedeater;PASSERIFORMES;1_resident;1_resident;0;183.643175891493;1166;15.5;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;50;50;0;0;0;2
Serinus_whytii;Serinus_striolatus;Serinus_striolatus;Yellow-browed-Seedeater;Streaky-Seedeater;PASSERIFORMES;1_resident;1_resident;0;315.485964894264;3013;15.37;30;0;0;0;0;0;30;0;40;0;Omnivore;3;0;0;50;50;0;0;0;2
Serinus_xantholaemus;Serinus_xantholaemus;Serinus_xantholaemus;Salvadoris-Serin;Salvadoris-Seedeater;PASSERIFORMES;1_resident;1_resident;0;18.4303255080068;8;11.8;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;100;0;0;0;0;1
Serinus_xanthopygius;Serinus_xanthopygius;Serinus_xanthopygius;Yellow-rumped-Seedeater;Yellow-rumped-Seedeater;PASSERIFORMES;1_resident;1_resident;0;117.098497086043;470;15.37;10;0;0;0;0;0;0;0;90;0;PlantSeed;2;0;0;50;0;50;0;0;2
Serpophaga_cinerea;Serpophaga_cinerea;Serpophaga_cinerea;Torrent-Tyrannulet;Torrent-Tyrannulet;PASSERIFORMES;1_resident;1_resident;0;354.546565355161;2119;8.3;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;60;40;0;0;0;2
Serpophaga_hypoleuca;Serpophaga_hypoleuca;Serpophaga_hypoleuca;River-Tyrannulet;River-Tyrannulet;PASSERIFORMES;1_resident;1_resident;0;519.91467379046;2221;6.07;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;70;30;0;0;2
Serpophaga_munda;Serpophaga_munda;Serpophaga_munda;White-bellied-Tyrannulet;White-bellied-Tyrannulet;PASSERIFORMES;3_strict_migrant;2_short;502.310987292688;502.310987292688;1924;5.4;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;33;33;33;0;3
Serpophaga_nigricans;Serpophaga_nigricans;Serpophaga_nigricans;Sooty-Tyrannulet;Sooty-Tyrannulet;PASSERIFORMES;1_resident;1_resident;0;483.074863443436;12190;8.5;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;60;40;0;0;0;2
Serpophaga_subcristata;Serpophaga_subcristata;Serpophaga_subcristata;White-crested-Tyrannulet;White-crested-Tyrannulet;PASSERIFORMES;1_resident;1_resident;0;572.339463371433;17195;6.6;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;33;33;33;0;3
Setophaga_ruticilla;Setophaga_ruticilla;Setophaga_ruticilla;American-Redstart;American-Redstart;PASSERIFORMES;3_strict_migrant;3_variable;3297.08506494934;3297.08506494934;31764;8.24;80;0;0;0;0;0;10;0;10;0;Invertebrate;3;0;0;0;0;80;20;0;2
Setornis_criniger;Setornis_criniger;Setornis_criniger;Hook-billed-Bulbul;Hook-billed-Bulbul;PASSERIFORMES;1_resident;1_resident;0;274.174225298684;2823;29.5;30;0;0;0;0;0;70;0;0;0;FruiNect;2;0;0;0;40;60;0;0;2
Sheppardia_aequatorialis;Sheppardia_aequatorialis;Sheppardia_aequatorialis;Equatorial-Akalat;Equatorial-Akalat;PASSERIFORMES;1_resident;1_resident;0;123.778900640339;517;16.8;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;50;50;0;0;2
Sheppardia_aurantiithorax;Sheppardia_aurantiithorax;Sheppardia_aurantiithorax;Rubeho-Akalat;Rubeho-Akalat;PASSERIFORMES;1_resident;1_resident;0;18.4317188032832;15;17.1;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;50;40;10;0;0;3
Sheppardia_bocagei;Sheppardia_bocagei;Sheppardia_bocagei;Bocages-Akalat;Bocages-Akalat;PASSERIFORMES;1_resident;1_resident;0;260.658462779447;2374;18.3;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;100;0;0;0;0;1
Sheppardia_cyornithopsis;Sheppardia_cyornithopsis;Sheppardia_cyornithopsis;Lowland-Akalat;Lowland-Akalat;PASSERIFORMES;1_resident;1_resident;0;339.624232287509;3613;18.36;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;50;50;0;0;0;2
Sheppardia_gabela;Sheppardia_gabela;Sheppardia_gabela;Gabela-Akalat;Gabela-Akalat;PASSERIFORMES;1_resident;1_resident;0;18.2053215700881;10;11;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;100;0;0;0;1
Sheppardia_gunningi;Sheppardia_gunningi;Sheppardia_gunningi;East-Coast-Akalat;East-Coast-Akalat;PASSERIFORMES;1_resident;1_resident;0;93.9906274414113;284;17.33;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;33;33;33;0;0;3
Sheppardia_lowei;Sheppardia_lowei;Sheppardia_lowei;Iringa-Akalat;Iringa-Akalat;PASSERIFORMES;1_resident;1_resident;0;36.8659808271394;48;18.4;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;40;30;30;0;0;3
Sheppardia_montana;Sheppardia_montana;Sheppardia_montana;Usambara-Akalat;Usambara-Akalat;PASSERIFORMES;1_resident;1_resident;0;18.4302207528215;9;21.8;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;80;20;0;0;0;2
Sheppardia_sharpei;Sheppardia_sharpei;Sheppardia_sharpei;Sharpes-Akalat;Sharpes-Akalat;PASSERIFORMES;1_resident;1_resident;0;103.74990164548;389;14.7;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;80;20;0;0;0;2
Sialia_currucoides;Sialia_currucoides;Sialia_currucoides;Mountain-Bluebird;Mountain-Bluebird;PASSERIFORMES;2_partial_migrant;3_variable;1214.3938492933;1214.3938492933;20954;29.6;60;0;0;0;0;0;30;0;10;0;Invertebrate;3;0;0;100;0;0;0;0;1
Sialia_mexicana;Sialia_mexicana;Sialia_mexicana;Western-Bluebird;Western-Bluebird;PASSERIFORMES;2_partial_migrant;2_short;885.959009624836;885.959009624836;7309;26.44;70;0;0;0;0;0;20;0;10;0;Invertebrate;3;0;0;100;0;0;0;0;1
Sialia_sialis;Sialia_sialis;Sialia_sialis;Eastern-Bluebird;Eastern-Bluebird;PASSERIFORMES;2_partial_migrant;2_short;1052.0902307619;1052.0902307619;22337;27.5;70;0;0;0;0;0;30;0;0;0;Invertebrate;2;0;0;100;0;0;0;0;1
Sicalis_auriventris;Sicalis_auriventris;Sicalis_auriventris;Greater-Yellow-finch;Greater-Yellow-finch;PASSERIFORMES;1_resident;1_resident;0;123.266824352619;562;55;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;20;60;20;0;0;3
Sicalis_citrina;Sicalis_citrina;Sicalis_citrina;Stripe-tailed-Yellow-finch;Stripe-tailed-Yellow-finch;PASSERIFORMES;1_resident;1_resident;0;358.648652313075;4719;11.6;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;10;60;30;0;0;3
Sicalis_columbiana;Sicalis_columbiana;Sicalis_columbiana;Orange-fronted-Yellow-finch;Orange-fronted-Yellow-finch;PASSERIFORMES;1_resident;1_resident;0;382.200941888638;4852;13.4;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;20;60;20;0;0;3
Sicalis_flaveola;Sicalis_flaveola;Sicalis_flaveola;Saffron-Finch;Saffron-Finch;PASSERIFORMES;1_resident;1_resident;0;741.5284932341;21796;16.89;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;40;60;0;0;0;2
Sicalis_lebruni;Sicalis_lebruni;Sicalis_lebruni;Patagonian-Yellow-finch;Patagonian-Yellow-finch;PASSERIFORMES;1_resident;1_resident;0;179.538689461423;1947;25.3;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;50;50;0;0;0;2
Sicalis_lutea;Sicalis_lutea;Sicalis_lutea;Puna-Yellow-finch;Puna-Yellow-finch;PASSERIFORMES;1_resident;1_resident;0;166.057768841203;1150;14.53;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;10;70;20;0;0;3
Sicalis_luteocephala;Sicalis_luteocephala;Sicalis_luteocephala;Citron-headed-Yellow-finch;Citron-headed-Yellow-finch;PASSERIFORMES;1_resident;1_resident;0;79.3686135713161;302;16.25;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;40;60;0;0;0;2
Sicalis_luteola;Sicalis_luteola;Sicalis_luteola;Grassland-Yellow-finch;Grassland-Yellow-finch;PASSERIFORMES;2_partial_migrant;3_variable;1359.81831955956;1359.81831955956;10366;15.9;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;30;70;0;0;0;2
Sicalis_olivascens;Sicalis_olivascens;Sicalis_olivascens;Greenish-Yellow-finch;Greenish-Yellow-finch;PASSERIFORMES;1_resident;1_resident;0;321.361625107559;3451;21.8;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;20;70;10;0;0;3
Sicalis_raimondii;Sicalis_raimondii;Sicalis_raimondii;Raimondis-Yellow-finch;Raimondis-Yellow-finch;PASSERIFORMES;1_resident;1_resident;0;105.122323080406;297;15.8;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;20;60;20;0;0;3
Sicalis_taczanowskii;Sicalis_taczanowskii;Sicalis_taczanowskii;Sulphur-throated-Finch;Sulphur-throated-Finch;PASSERIFORMES;1_resident;1_resident;0;66.5180928804538;181;7.99;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;40;50;10;0;0;3
Sicalis_uropygialis;Sicalis_uropygialis;Sicalis_uropigyalis;Bright-rumped-Yellow-finch;Bright-rumped-Yellow-finch;PASSERIFORMES;1_resident;1_resident;0;240.22932480649;2392;22.5;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;10;50;40;0;0;3
Sigelus_silens;Sigelus_silens;Sigelus_silens;Fiscal-Flycatcher;Fiscal-Flycatcher;PASSERIFORMES;1_resident;1_resident;0;278.039412425663;3583;25.7;80;0;0;0;0;0;10;10;0;0;Invertebrate;3;0;0;80;10;10;0;0;3
Simoxenops_striatus;Simoxenops_striatus;Simoxenops_striatus;Bolivian-Recurvebill;Bolivian-Recurvebill;PASSERIFORMES;1_resident;1_resident;0;91.240576526482;333;41.6;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;30;70;0;0;2
Simoxenops_ucayalae;Simoxenops_ucayalae;Simoxenops_ucayalae;Peruvian-Recurvebill;Peruvian-Recurvebill;PASSERIFORMES;1_resident;1_resident;0;129.89476645233;839;49.8;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;70;30;0;0;2
Siphonorhis_brewsteri;Siphonorhis_brewsteri;Siphonorhis_brewsteri;Least-Pauraque;Least-Poorwill;CAPRIMULGIFORMES;1_resident;1_resident;0;50.849737250655;99;51;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;20;40;40;0;0;3
Sipodotus_wallacii;Sipodotus_wallacii;Sipodotus_wallacii;Wallaces-Fairywren;Wallaces-Wren;PASSERIFORMES;1_resident;1_resident;0;264.302152658786;2042;7.7;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;100;0;0;1
Siptornis_striaticollis;Siptornis_striaticollis;Siptornis_striaticollis;Spectacled-Prickletail;Spectacled-Prickletail;PASSERIFORMES;1_resident;1_resident;0;66.7333472886295;121;13;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;100;0;0;1
Siptornopsis_hypochondriaca;Siptornopsis_hypochondriaca;Siptornopsis_hypochondriaca;Great-Spinetail;Great-Spinetail;PASSERIFORMES;1_resident;1_resident;0;26.0392298581411;36;24.45;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;100;0;0;0;1
Sirystes_albogriseus;Sirystes_sibilator;Sirystes_sibilator;Western-Sirystes;Sirystes;PASSERIFORMES;1_resident;1_resident;0;742.697528963231;21794;31.8;80;0;0;0;0;0;20;0;0;0;Invertebrate;2;0;0;0;0;0;100;0;1
Sirystes_sibilator;Sirystes_sibilator;Sirystes_sibilator;Sirystes;Sirystes;PASSERIFORMES;1_resident;1_resident;0;742.697528963231;21794;32.3;80;0;0;0;0;0;20;0;0;0;Invertebrate;2;0;0;0;0;0;100;0;1
Sitta_azurea;Sitta_azurea;Sitta_azurea;Blue-Nuthatch;Blue-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;210.568677083441;1280;16.27;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;80;20;0;2
Sitta_canadensis;Sitta_canadensis;Sitta_canadensis;Red-breasted-Nuthatch;Red-breasted-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;792.53646356951;35326;9.8;50;0;0;0;0;0;0;0;50;0;Omnivore;2;0;0;0;33;33;33;0;3
Sitta_carolinensis;Sitta_carolinensis;Sitta_carolinensis;White-breasted-Nuthatch;White-breasted-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;821.658835841257;34985;21;50;0;0;0;0;0;0;0;50;0;Omnivore;2;0;0;0;33;33;33;0;3
Sitta_cashmirensis;Sitta_cashmirensis;Sitta_cashmirensis;Kashmir-Nuthatch;Kashmir-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;167.126193022216;958;19;70;0;0;0;0;0;0;0;30;0;Invertebrate;2;0;0;33;33;33;0;0;3
Sitta_castanea;Sitta_castanea;Sitta_castanea;Chestnut-bellied-Nuthatch;Indian-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;437.912511054806;6793;19.62;70;0;0;0;0;0;0;0;30;0;Invertebrate;2;0;0;0;0;60;40;0;2
Sitta_europaea;Sitta_europaea;Sitta_europaea;Wood-Nuthatch;Eurasian-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;1344.32913958605;121622;20.37;70;0;0;0;0;0;0;10;10;10;Invertebrate;4;0;0;33;33;33;0;0;3
Sitta_formosa;Sitta_formosa;Sitta_formosa;Beautiful-Nuthatch;Beautiful-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;201.0449961802;1450;16.27;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;60;40;0;2
Sitta_frontalis;Sitta_frontalis;Sitta_frontalis;Velvet-fronted-Nuthatch;Velvet-fronted-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;798.555749240761;17667;16.5;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;20;50;30;0;3
Sitta_himalayensis;Sitta_himalayensis;Sitta_himalayensis;White-tailed-Nuthatch;White-tailed-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;245.337627262111;1623;14.28;70;0;0;0;0;0;0;0;30;0;Invertebrate;2;0;0;0;20;50;30;0;3
Sitta_krueperi;Sitta_krueperi;Sitta_krueperi;Kruepers-Nuthatch;Kruepers-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;208.61191228184;1471;12.4;50;0;0;0;0;0;0;0;50;0;Omnivore;2;0;0;10;20;30;40;0;4
Sitta_ledanti;Sitta_ledanti;Sitta_ledanti;Algerian-Nuthatch;Algerian-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;3.72414366100038;6;17.2;50;0;0;0;0;0;0;0;50;0;Omnivore;2;0;0;0;0;80;20;0;2
Sitta_leucopsis;Sitta_leucopsis;Sitta_leucopsis;White-cheeked-Nuthatch;White-cheeked-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;260.640799701582;2750;14.77;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;10;50;40;0;3
Sitta_magna;Sitta_magna;Sitta_magna;Giant-Nuthatch;Giant-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;170.413648192725;1497;41.13;60;0;0;0;0;0;40;0;0;0;Invertebrate;2;0;0;0;0;70;30;0;2
Sitta_nagaensis;Sitta_nagaensis;Sitta_nagaensis;Chestnut-vented-Nuthatch;Chestnut-vented-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;286.782572747128;3688;14.7;70;0;0;0;0;0;0;0;30;0;Invertebrate;2;0;0;60;20;20;0;0;3
Sitta_neumayer;Sitta_neumayer;Sitta_neumayer;Western-Rock-nuthatch;Western-Rock-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;367.512329157835;5518;26.5;50;0;0;0;0;0;0;0;50;0;Omnivore;2;0;0;80;10;10;0;0;3
Sitta_oenochlamys;Sitta_oenochlamys;Sitta_oenochlamys;Sulphur-billed-Nuthatch;Sulphur-billed-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;184.21035400916;1053;16.4;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;30;70;0;2
Sitta_pusilla;Sitta_pusilla;Sitta_pusilla;Brown-headed-Nuthatch;Brown-headed-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;266.391279220744;3584;10.2;60;0;0;0;0;0;0;0;40;0;Invertebrate;2;0;0;0;0;40;60;0;2
Sitta_pygmaea;Sitta_pygmaea;Sitta_pygmaea;Pygmy-Nuthatch;Pygmy-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;451.180297832048;8020;10.6;60;0;0;0;0;0;0;0;40;0;Invertebrate;2;0;0;0;0;40;60;0;2
Sitta_solangiae;Sitta_solangiae;Sitta_solangiae;Yellow-billed-Nuthatch;Yellow-billed-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;72.6054459854847;141;14.96;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;33;33;33;0;3
Sitta_tephronota;Sitta_tephronota;Sitta_tephronota;Eastern-Rock-nuthatch;Eastern-Rock-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;925.776645571663;9557;13.12;90;0;0;0;0;0;0;0;0;10;Invertebrate;2;0;0;0;0;50;50;0;2
Sitta_victoriae;Sitta_victoriae;Sitta_victoriae;White-browed-Nuthatch;White-browed-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;495.235913817521;8;35.2;60;0;0;0;0;0;0;0;40;0;Invertebrate;2;0;0;80;10;10;0;0;3
Sitta_villosa;Sitta_villosa;Sitta_villosa;Snowy-browed-Nuthatch;Chinese-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;17.3456559376899;7174;16.27;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;40;60;0;0;2
Sitta_whiteheadi;Sitta_whiteheadi;Sitta_whiteheadi;Corsican-Nuthatch;Corsican-Nuthatch;PASSERIFORMES;1_resident;1_resident;0;369.725563921814;23;9.38;50;0;0;0;0;0;0;0;50;0;Omnivore;2;0;0;0;0;40;60;0;2
